[Lab2] Flow matching on symmetric GMM ...
  0%|          | 0/5000 [00:00<?, ?it/s]
loss: 26.0172:  45%|¨€¨€¨€¨€¨„     | 2258/5000 [00:43<00:54, 50.10it/s]
loss: 19.4946:  45%|¨€¨€¨€¨€¨„     | 2258/5000 [00:43<00:54, 50.10it/s]
loss: 21.3923:  45%|¨€¨€¨€¨€¨„     | 2258/5000 [00:43<00:54, 50.10it/s]
loss: 21.3923:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 22.7146:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 18.8384:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 29.0009:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 25.4641:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 20.5795:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 22.8628:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 20.8985:  45%|¨€¨€¨€¨€¨„     | 2264/5000 [00:43<00:54, 49.85it/s]
loss: 20.8985:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 25.4742:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 22.9553:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 19.9941:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 20.4073:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 58.3896:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 21.9360:  45%|¨€¨€¨€¨€¨„     | 2271/5000 [00:43<00:50, 53.90it/s]
loss: 21.9360:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 23.0723:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 20.3509:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 20.2073:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 18.8328:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 18.2444:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 23.2313:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 20.8845:  46%|¨€¨€¨€¨€¨„     | 2277/5000 [00:43<00:49, 55.20it/s]
loss: 20.8845:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 17.9503:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 21.4075:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 22.9623:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 36.5243:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 19.6726:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 19.9124:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 19.3705:  46%|¨€¨€¨€¨€¨„     | 2284/5000 [00:43<00:46, 58.41it/s]
loss: 19.3705:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:43<00:45, 59.27it/s]
loss: 20.2759:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 23.6890:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 20.5486:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 30.0122:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 25.3945:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 19.2629:  46%|¨€¨€¨€¨€¨„     | 2291/5000 [00:44<00:45, 59.27it/s]
loss: 19.2629:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 19.4905:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 20.8548:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 21.6590:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 21.0425:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 23.2121:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 21.0885:  46%|¨€¨€¨€¨€¨„     | 2297/5000 [00:44<00:47, 57.31it/s]
loss: 21.0885:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 20.3403:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 23.7761:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 21.6300:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 21.2850:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 25.7180:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 23.3118:  46%|¨€¨€¨€¨€¨„     | 2303/5000 [00:44<00:46, 58.00it/s]
loss: 23.3118:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 19.3005:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 19.1603:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 19.1999:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 23.7112:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 39.9669:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 20.9752:  46%|¨€¨€¨€¨€¨„     | 2309/5000 [00:44<00:48, 55.11it/s]
loss: 20.9752:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 22.5784:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 21.1377:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 21.8608:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 20.8371:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 20.1762:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 21.0933:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 50.7324:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 23.7115:  46%|¨€¨€¨€¨€¨ƒ     | 2315/5000 [00:44<00:49, 54.34it/s]
loss: 23.7115:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 21.0441:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 22.3256:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 20.9453:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 22.8812:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 48.4629:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 21.3883:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 20.7251:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 50.6822:  46%|¨€¨€¨€¨€¨ƒ     | 2323/5000 [00:44<00:45, 58.74it/s]
loss: 50.6822:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 18.1303:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 20.2581:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 22.6541:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 20.4503:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 33.1576:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 22.8654:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 21.0419:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 22.3495:  47%|¨€¨€¨€¨€¨ƒ     | 2331/5000 [00:44<00:41, 64.48it/s]
loss: 22.3495:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 72.3311:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 22.4029:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 22.0747:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 23.4182:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 22.1532:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 18.8577:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 23.8185:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 20.9193:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 20.9392:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 21.5314:  47%|¨€¨€¨€¨€¨ƒ     | 2339/5000 [00:44<00:38, 68.74it/s]
loss: 21.5314:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 20.4664:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 22.2209:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.8147:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.0179:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.8841:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 19.8777:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.2783:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 20.8503:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.7280:  47%|¨€¨€¨€¨€¨ƒ     | 2349/5000 [00:44<00:34, 76.58it/s]
loss: 23.7280:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:44<00:33, 79.88it/s]
loss: 21.4351:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:44<00:33, 79.88it/s]
loss: 21.1199:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:44<00:33, 79.88it/s]
loss: 19.7490:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:44<00:33, 79.88it/s]
loss: 23.6897:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 20.7559:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 26.6720:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 21.3682:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 27.6574:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 24.9243:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 22.0834:  47%|¨€¨€¨€¨€¨ƒ     | 2358/5000 [00:45<00:33, 79.88it/s]
loss: 22.0834:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 21.1049:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 18.5654:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 20.9177:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 22.3429:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 19.0800:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 22.3120:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 23.6393:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 22.3688:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 22.8968:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 19.5228:  47%|¨€¨€¨€¨€¨ƒ     | 2368/5000 [00:45<00:31, 84.67it/s]
loss: 19.5228:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 20.5434:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 20.1140:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 21.2209:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 21.7413:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 21.4277:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 22.7771:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 21.9563:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 20.5171:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 22.0164:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 22.1494:  48%|¨€¨€¨€¨€¨‚     | 2378/5000 [00:45<00:29, 88.51it/s]
loss: 22.1494:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 20.9160:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 21.8829:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 24.7783:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 18.4434:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 19.7066:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 23.6241:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 20.9534:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 21.6580:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 20.1393:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 19.4269:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 23.0080:  48%|¨€¨€¨€¨€¨‚     | 2388/5000 [00:45<00:28, 91.37it/s]
loss: 23.0080:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 20.7931:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 22.8201:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 19.2184:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 32.0386:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 21.0402:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 18.2510:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 20.7657:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 23.0257:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 19.3515:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 20.2093:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 21.2704:  48%|¨€¨€¨€¨€¨‚     | 2399/5000 [00:45<00:27, 94.25it/s]
loss: 21.2704:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 22.1388:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 21.6495:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 82.5796:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 20.4630:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 24.4832:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 19.6410:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 21.3958:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 21.2670:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 21.4268:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 24.2743:  48%|¨€¨€¨€¨€¨‚     | 2410/5000 [00:45<00:26, 96.59it/s]
loss: 24.2743:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.3406:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.0369:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 24.2952:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 438.8224:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.7412:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s] 
loss: 19.4670:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.7443:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 28.7288:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 22.7624:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 36.7471:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.0516:  48%|¨€¨€¨€¨€¨‚     | 2420/5000 [00:45<00:26, 96.56it/s]
loss: 21.0516:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 24.2830:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 19.9260:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 58.1899:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 19.6129:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 19.9873:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 21.1325:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 23.0190:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 21.6805:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 23.9746:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 22.2239:  49%|¨€¨€¨€¨€¨‚     | 2431/5000 [00:45<00:26, 98.24it/s]
loss: 22.2239:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 21.5621:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 19.6357:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 21.8573:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 20.8667:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 20.1335:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 23.4890:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 20.3080:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 31.2090:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 21.9433:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 20.7069:  49%|¨€¨€¨€¨€¨     | 2441/5000 [00:45<00:27, 93.80it/s]
loss: 20.7069:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 21.1099:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 25.3349:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 20.7608:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 24.4090:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 19.8948:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:45<00:27, 92.56it/s]
loss: 22.0944:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:46<00:27, 92.56it/s]
loss: 25.4609:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:46<00:27, 92.56it/s]
loss: 18.4546:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:46<00:27, 92.56it/s]
loss: 21.0892:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:46<00:27, 92.56it/s]
loss: 25.7661:  49%|¨€¨€¨€¨€¨     | 2451/5000 [00:46<00:27, 92.56it/s]
loss: 25.7661:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 22.6952:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 20.8841:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 20.9934:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 21.0837:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 115.4074:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 19.5648:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s] 
loss: 20.3714:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 21.8341:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 22.9571:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 23.6299:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 22.1555:  49%|¨€¨€¨€¨€¨     | 2461/5000 [00:46<00:28, 90.45it/s]
loss: 22.1555:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 27.4115:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 18.8451:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 21.0718:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 19.8271:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 19.7236:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 22.1693:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 20.3608:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 27.2364:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 19.1457:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 18.4107:  49%|¨€¨€¨€¨€¨     | 2472/5000 [00:46<00:26, 94.42it/s]
loss: 18.4107:  50%|¨€¨€¨€¨€¨     | 2482/5000 [00:46<00:26, 95.03it/s]
loss: 19.2363:  50%|¨€¨€¨€¨€¨     | 2482/5000 [00:46<00:26, 95.03it/s]
loss: 20.8676:  50%|¨€¨€¨€¨€¨     | 2482/5000 [00:46<00:26, 95.03it/s]
